file,path,gender_on_disk,in_resolver,resolver_genders,muscle,location,goal,gender
groin-advanced-female(1).mp4,/videos/back-muscles/female/groin-advanced-female(1).mp4,female,True,female,groin,unknown,build,female
groin-advanced-female(2).mp4,/videos/back-muscles/female/groin-advanced-female(2).mp4,female,True,female,groin,unknown,build,female
groin-advanced-male(1).mp4,/videos/back-muscles/male/groin-advanced-male(1).mp4,male,True,male,groin,unknown,build,male
groin-advanced-male(2).mp4,/videos/back-muscles/male/groin-advanced-male(2).mp4,male,True,male,groin,unknown,build,male
groin-basic-female(1).mp4,/videos/back-muscles/female/groin-basic-female(1).mp4,female,True,female,groin,unknown,general,female
groin-basic-female(2).mp4,/videos/back-muscles/female/groin-basic-female(2).mp4,female,True,female,groin,unknown,general,female
groin-basic-male(1).mp4,/videos/back-muscles/male/groin-basic-male(1).mp4,male,True,male,groin,unknown,general,male
groin-basic-male(2).mp4,/videos/back-muscles/male/groin-basic-male(2).mp4,male,True,male,groin,unknown,general,male
hands-advanced-female(1).mp4,/videos/back-muscles/female/hands-advanced-female(1).mp4,female,True,female,hands,unknown,build,female
hands-advanced-female(2).mp4,/videos/back-muscles/female/hands-advanced-female(2).mp4,female,True,female,hands,unknown,build,female
hands-advanced-male(1).mp4,/videos/back-muscles/male/hands-advanced-male(1).mp4,male,True,male,hands,unknown,build,male
hands-advanced-male(2).mp4,/videos/back-muscles/male/hands-advanced-male(2).mp4,male,True,male,hands,unknown,build,male
hands-basic-female(1).mp4,/videos/back-muscles/female/hands-basic-female(1).mp4,female,True,female,hands,unknown,general,female
hands-basic-female(2).mp4,/videos/back-muscles/female/hands-basic-female(2).mp4,female,True,female,hands,unknown,general,female
hands-basic-male(1).mp4,/videos/back-muscles/male/hands-basic-male(1).mp4,male,True,male,hands,unknown,general,male
hands-basic-male(2).mp4,/videos/back-muscles/male/hands-basic-male(2).mp4,male,True,male,hands,unknown,general,male
inner-thigh_advanced_female(1).mp4,/videos/back-muscles/female/inner-thigh_advanced_female(1).mp4,female,True,female,inner-thigh,unknown,build,female
inner-thigh_advanced_female(2).mp4,/videos/back-muscles/female/inner-thigh_advanced_female(2).mp4,female,True,female,inner-thigh,unknown,build,female
inner-thigh_advanced_male(1).mp4,/videos/back-muscles/male/inner-thigh_advanced_male(1).mp4,male,True,male,inner-thigh,unknown,build,male
inner-thigh_advanced_male(2).mp4,/videos/back-muscles/male/inner-thigh_advanced_male(2).mp4,male,True,male,inner-thigh,unknown,build,male
inner-thigh_basic_female(1).mp4,/videos/back-muscles/female/inner-thigh_basic_female(1).mp4,female,True,female,inner-thigh,unknown,build,female
inner-thigh_basic_female(2).mp4,/videos/back-muscles/female/inner-thigh_basic_female(2).mp4,female,True,female,inner-thigh,unknown,build,female
inner-thigh_basic_male(1).mp4,/videos/back-muscles/male/inner-thigh_basic_male(1).mp4,male,True,male,inner-thigh,unknown,build,male
inner-thigh_basic_male(2).mp4,/videos/back-muscles/male/inner-thigh_basic_male(2).mp4,male,True,male,inner-thigh,unknown,build,male
lateral-deltoid_advanced_female(1).mp4,/videos/back-muscles/female/lateral-deltoid_advanced_female(1).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_advanced_female(2).mp4,/videos/back-muscles/female/lateral-deltoid_advanced_female(2).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_advanced_male(1).mp4,/videos/back-muscles/male/lateral-deltoid_advanced_male(1).mp4,male,True,male,lateral-deltoid,unknown,build,male
lateral-deltoid_advanced_male(2).mp4,/videos/back-muscles/male/lateral-deltoid_advanced_male(2).mp4,male,True,male,lateral-deltoid,unknown,build,male
lateral-deltoid_asvanced_female(1).mp4,/videos/back-muscles/female/lateral-deltoid_asvanced_female(1).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_asvanced_female(2).mp4,/videos/back-muscles/female/lateral-deltoid_asvanced_female(2).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_asvanced_male(1).mp4,/videos/back-muscles/male/lateral-deltoid_asvanced_male(1).mp4,male,True,male,lateral-deltoid,unknown,build,male
lateral-deltoid_asvanced_male(2).mp4,/videos/back-muscles/male/lateral-deltoid_asvanced_male(2).mp4,male,True,male,lateral-deltoid,unknown,build,male
lateral-deltoid_basic_female(1).mp4,/videos/back-muscles/female/lateral-deltoid_basic_female(1).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_basic_female(2).mp4,/videos/back-muscles/female/lateral-deltoid_basic_female(2).mp4,female,True,female,lateral-deltoid,unknown,build,female
lateral-deltoid_basic_male(1).mp4,/videos/back-muscles/male/lateral-deltoid_basic_male(1).mp4,male,True,male,lateral-deltoid,unknown,build,male
lateral-deltoid_basic_male(2).mp4,/videos/back-muscles/male/lateral-deltoid_basic_male(2).mp4,male,True,male,lateral-deltoid,unknown,build,male
long-head-bicep_advanced_female(1).mp4,/videos/back-muscles/female/long-head-bicep_advanced_female(1).mp4,female,True,female,long-head-bicep,unknown,build,female
long-head-bicep_advanced_female(2).mp4,/videos/back-muscles/female/long-head-bicep_advanced_female(2).mp4,female,True,female,long-head-bicep,unknown,build,female
long-head-bicep_advanced_male(1).mp4,/videos/back-muscles/male/long-head-bicep_advanced_male(1).mp4,male,True,male,long-head-bicep,unknown,build,male
long-head-bicep_advanced_male(2).mp4,/videos/back-muscles/male/long-head-bicep_advanced_male(2).mp4,male,True,male,long-head-bicep,unknown,build,male
long-head-bicep_basic_female(1).mp4,/videos/back-muscles/female/long-head-bicep_basic_female(1).mp4,female,True,female,long-head-bicep,unknown,build,female
long-head-bicep_basic_female(2).mp4,/videos/back-muscles/female/long-head-bicep_basic_female(2).mp4,female,True,female,long-head-bicep,unknown,build,female
long-head-bicep_basic_male(1).mp4,/videos/back-muscles/male/long-head-bicep_basic_male(1).mp4,male,True,male,long-head-bicep,unknown,build,male
long-head-bicep_basic_male(2).mp4,/videos/back-muscles/male/long-head-bicep_basic_male(2).mp4,male,True,male,long-head-bicep,unknown,build,male
lower-abdominals-advanced-female(1).mp4,/videos/back-muscles/female/lower-abdominals-advanced-female(1).mp4,female,True,female,lower-abdominals,unknown,build,female
lower-abdominals-advanced-female(2).mp4,/videos/back-muscles/female/lower-abdominals-advanced-female(2).mp4,female,True,female,lower-abdominals,unknown,build,female
lower-abdominals-advanced-male(1).mp4,/videos/back-muscles/male/lower-abdominals-advanced-male(1).mp4,male,True,male,lower-abdominals,unknown,build,male
lower-abdominals-advanced-male(2).mp4,/videos/back-muscles/male/lower-abdominals-advanced-male(2).mp4,male,True,male,lower-abdominals,unknown,build,male
lower-abdominals-basic-female(1).mp4,/videos/back-muscles/female/lower-abdominals-basic-female(1).mp4,female,True,female,lower-abdominals,unknown,general,female
lower-abdominals-basic-female(2).mp4,/videos/back-muscles/female/lower-abdominals-basic-female(2).mp4,female,True,female,lower-abdominals,unknown,general,female
lower-abdominals-basic-male(1).mp4,/videos/back-muscles/male/lower-abdominals-basic-male(1).mp4,male,True,male,lower-abdominals,unknown,general,male
lower-abdominals-basic-male(2).mp4,/videos/back-muscles/male/lower-abdominals-basic-male(2).mp4,male,True,male,lower-abdominals,unknown,general,male
mid-lower-pectoralis-advanced-female(1).mp4,/videos/back-muscles/female/mid-lower-pectoralis-advanced-female(1).mp4,female,True,female,mid-lower-pectoralis,unknown,build,female
mid-lower-pectoralis-advanced-female(2).mp4,/videos/back-muscles/female/mid-lower-pectoralis-advanced-female(2).mp4,female,True,female,mid-lower-pectoralis,unknown,build,female
mid-lower-pectoralis-advanced-male(1).mp4,/videos/back-muscles/male/mid-lower-pectoralis-advanced-male(1).mp4,male,True,male,mid-lower-pectoralis,unknown,build,male
mid-lower-pectoralis-advanced-male(2).mp4,/videos/back-muscles/male/mid-lower-pectoralis-advanced-male(2).mp4,male,True,male,mid-lower-pectoralis,unknown,build,male
mid-lower-pectoralis-basic-female(1).mp4,/videos/back-muscles/female/mid-lower-pectoralis-basic-female(1).mp4,female,True,female,mid-lower-pectoralis,unknown,general,female
mid-lower-pectoralis-basic-female(2).mp4,/videos/back-muscles/female/mid-lower-pectoralis-basic-female(2).mp4,female,True,female,mid-lower-pectoralis,unknown,general,female
mid-lower-pectoralis-basic-male(1).mp4,/videos/back-muscles/male/mid-lower-pectoralis-basic-male(1).mp4,male,True,male,mid-lower-pectoralis,unknown,general,male
mid-lower-pectoralis-basic-male(2).mp4,/videos/back-muscles/male/mid-lower-pectoralis-basic-male(2).mp4,male,True,male,mid-lower-pectoralis,unknown,general,male
neck_advanced_female(1).mp4,/videos/back-muscles/female/neck_advanced_female(1).mp4,female,True,female,neck,unknown,build,female
neck_advanced_female(2).mp4,/videos/back-muscles/female/neck_advanced_female(2).mp4,female,True,female,neck,unknown,build,female
neck_advanced_male(1).mp4,/videos/back-muscles/male/neck_advanced_male(1).mp4,male,True,male,neck,unknown,build,male
neck_advanced_male(2).mp4,/videos/back-muscles/male/neck_advanced_male(2).mp4,male,True,male,neck,unknown,build,male
neck_basic_female(1).mp4,/videos/back-muscles/female/neck_basic_female(1).mp4,female,True,female,neck,unknown,build,female
neck_basic_female(2).mp4,/videos/back-muscles/female/neck_basic_female(2).mp4,female,True,female,neck,unknown,build,female
neck_basic_male(1).mp4,/videos/back-muscles/male/neck_basic_male(1).mp4,male,True,male,neck,unknown,build,male
neck_basic_male(2).mp4,/videos/back-muscles/male/neck_basic_male(2).mp4,male,True,male,neck,unknown,build,male
obliques-advanced-female(1).mp4,/videos/back-muscles/female/obliques-advanced-female(1).mp4,female,True,female,obliques,unknown,build,female
obliques-advanced-female(2).mp4,/videos/back-muscles/female/obliques-advanced-female(2).mp4,female,True,female,obliques,unknown,build,female
obliques-advanced-male(1).mp4,/videos/back-muscles/male/obliques-advanced-male(1).mp4,male,True,male,obliques,unknown,build,male
obliques-advanced-male(2).mp4,/videos/back-muscles/male/obliques-advanced-male(2).mp4,male,True,male,obliques,unknown,build,male
obliques-basic-female(1).mp4,/videos/back-muscles/female/obliques-basic-female(1).mp4,female,True,female,obliques,unknown,general,female
obliques-basic-female(2).mp4,/videos/back-muscles/female/obliques-basic-female(2).mp4,female,True,female,obliques,unknown,general,female
obliques-basic-male(1).mp4,/videos/back-muscles/male/obliques-basic-male(1).mp4,male,True,male,obliques,unknown,general,male
obliques-basic-male(2).mp4,/videos/back-muscles/male/obliques-basic-male(2).mp4,male,True,male,obliques,unknown,general,male
outer-quadricep_advanced_female(1).mp4,/videos/back-muscles/female/outer-quadricep_advanced_female(1).mp4,female,True,female,outer-quadricep,unknown,build,female
outer-quadricep_advanced_female(2).mp4,/videos/back-muscles/female/outer-quadricep_advanced_female(2).mp4,female,True,female,outer-quadricep,unknown,build,female
outer-quadricep_advanced_male(1).mp4,/videos/back-muscles/male/outer-quadricep_advanced_male(1).mp4,male,True,male,outer-quadricep,unknown,build,male
outer-quadricep_advanced_male(2).mp4,/videos/back-muscles/male/outer-quadricep_advanced_male(2).mp4,male,True,male,outer-quadricep,unknown,build,male
outer-quadricep_basic_female(1).mp4,/videos/back-muscles/female/outer-quadricep_basic_female(1).mp4,female,True,female,outer-quadricep,unknown,build,female
outer-quadricep_basic_female(2).mp4,/videos/back-muscles/female/outer-quadricep_basic_female(2).mp4,female,True,female,outer-quadricep,unknown,build,female
outer-quadricep_basic_male(1).mp4,/videos/back-muscles/male/outer-quadricep_basic_male(1).mp4,male,True,male,outer-quadricep,unknown,build,male
outer-quadricep_basic_male(2).mp4,/videos/back-muscles/male/outer-quadricep_basic_male(2).mp4,male,True,male,outer-quadricep,unknown,build,male
quads-advanced-female(1).mp4,/videos/back-muscles/female/quads-advanced-female(1).mp4,female,True,female,quads,unknown,build,female
quads-advanced-female(2).mp4,/videos/back-muscles/female/quads-advanced-female(2).mp4,female,True,female,quads,unknown,build,female
quads-advanced-male(1).mp4,/videos/back-muscles/male/quads-advanced-male(1).mp4,male,True,male,quads,unknown,build,male
quads-advanced-male(2).mp4,/videos/back-muscles/male/quads-advanced-male(2).mp4,male,True,male,quads,unknown,build,male
quads-basic-female(1).mp4,/videos/back-muscles/female/quads-basic-female(1).mp4,female,True,female,quads,unknown,general,female
quads-basic-female(2).mp4,/videos/back-muscles/female/quads-basic-female(2).mp4,female,True,female,quads,unknown,general,female
quads-basic-male(1).mp4,/videos/back-muscles/male/quads-basic-male(1).mp4,male,True,male,quads,unknown,general,male
quads-basic-male(2).mp4,/videos/back-muscles/male/quads-basic-male(2).mp4,male,True,male,quads,unknown,general,male
rectus-femoris_advanced_female(1).mp4,/videos/back-muscles/female/rectus-femoris_advanced_female(1).mp4,female,True,female,rectus-femoris,unknown,build,female
rectus-femoris_advanced_female(2).mp4,/videos/back-muscles/female/rectus-femoris_advanced_female(2).mp4,female,True,female,rectus-femoris,unknown,build,female
rectus-femoris_advanced_male(1).mp4,/videos/back-muscles/male/rectus-femoris_advanced_male(1).mp4,male,True,male,rectus-femoris,unknown,build,male
rectus-femoris_advanced_male(2).mp4,/videos/back-muscles/male/rectus-femoris_advanced_male(2).mp4,male,True,male,rectus-femoris,unknown,build,male
rectus-femoris_basic_female(1).mp4,/videos/back-muscles/female/rectus-femoris_basic_female(1).mp4,female,True,female,rectus-femoris,unknown,build,female
rectus-femoris_basic_female(2).mp4,/videos/back-muscles/female/rectus-femoris_basic_female(2).mp4,female,True,female,rectus-femoris,unknown,build,female
rectus-femoris_basic_male(1).mp4,/videos/back-muscles/male/rectus-femoris_basic_male(1).mp4,male,True,male,rectus-femoris,unknown,build,male
rectus-femoris_basic_male(2).mp4,/videos/back-muscles/male/rectus-femoris_basic_male(2).mp4,male,True,male,rectus-femoris,unknown,build,male
soleus_advanced_female(1).mp4,/videos/back-muscles/female/soleus_advanced_female(1).mp4,female,True,female,soleus,unknown,build,female
soleus_advanced_female(2).mp4,/videos/back-muscles/female/soleus_advanced_female(2).mp4,female,True,female,soleus,unknown,build,female
soleus_advanced_male(1).mp4,/videos/back-muscles/male/soleus_advanced_male(1).mp4,male,True,male,soleus,unknown,build,male
soleus_advanced_male(2).mp4,/videos/back-muscles/male/soleus_advanced_male(2).mp4,male,True,male,soleus,unknown,build,male
soleus_basic_female(1).mp4,/videos/back-muscles/female/soleus_basic_female(1).mp4,female,True,female,soleus,unknown,build,female
soleus_basic_female(2).mp4,/videos/back-muscles/female/soleus_basic_female(2).mp4,female,True,female,soleus,unknown,build,female
soleus_basic_male(1).mp4,/videos/back-muscles/male/soleus_basic_male(1).mp4,male,True,male,soleus,unknown,build,male
soleus_basic_male(2).mp4,/videos/back-muscles/male/soleus_basic_male(2).mp4,male,True,male,soleus,unknown,build,male
tibialis_advanced_female(1).mp4,/videos/back-muscles/female/tibialis_advanced_female(1).mp4,female,True,female,tibialis,unknown,build,female
tibialis_advanced_female(2).mp4,/videos/back-muscles/female/tibialis_advanced_female(2).mp4,female,True,female,tibialis,unknown,build,female
tibialis_advanced_male(1).mp4,/videos/back-muscles/male/tibialis_advanced_male(1).mp4,male,True,male,tibialis,unknown,build,male
tibialis_advanced_male(2).mp4,/videos/back-muscles/male/tibialis_advanced_male(2).mp4,male,True,male,tibialis,unknown,build,male
tibialis_basic_female(1).mp4,/videos/back-muscles/female/tibialis_basic_female(1).mp4,female,True,female,tibialis,unknown,build,female
tibialis_basic_female(2).mp4,/videos/back-muscles/female/tibialis_basic_female(2).mp4,female,True,female,tibialis,unknown,build,female
tibialis_basic_male(1).mp4,/videos/back-muscles/male/tibialis_basic_male(1).mp4,male,True,male,tibialis,unknown,build,male
tibialis_basic_male(2).mp4,/videos/back-muscles/male/tibialis_basic_male(2).mp4,male,True,male,tibialis,unknown,build,male
traps-advanced-female(1).mp4,/videos/back-muscles/female/traps-advanced-female(1).mp4,female,True,female,traps,unknown,build,female
traps-advanced-female(2).mp4,/videos/back-muscles/female/traps-advanced-female(2).mp4,female,True,female,traps,unknown,build,female
traps-advanced-male(1).mp4,/videos/back-muscles/male/traps-advanced-male(1).mp4,male,True,male,traps,unknown,build,male
traps-advanced-male(2).mp4,/videos/back-muscles/male/traps-advanced-male(2).mp4,male,True,male,traps,unknown,build,male
traps-basic-female(1).mp4,/videos/back-muscles/female/traps-basic-female(1).mp4,female,True,female,traps,unknown,general,female
traps-basic-female(2).mp4,/videos/back-muscles/female/traps-basic-female(2).mp4,female,True,female,traps,unknown,general,female
traps-basic-male(1).mp4,/videos/back-muscles/male/traps-basic-male(1).mp4,male,True,male,traps,unknown,general,male
traps-basic-male(2).mp4,/videos/back-muscles/male/traps-basic-male(2).mp4,male,True,male,traps,unknown,general,male
upper-abdominals- basic-female(1).mp4,/videos/back-muscles/female/upper-abdominals- basic-female(1).mp4,female,True,female,upper-abdominals- basic,unknown,general,female
upper-abdominals- basic-male(1).mp4,/videos/back-muscles/male/upper-abdominals- basic-male(1).mp4,male,True,male,upper-abdominals- basic,unknown,general,male
upper-abdominals- basic-male(2).mp4,/videos/back-muscles/male/upper-abdominals- basic-male(2).mp4,male,True,male,upper-abdominals- basic,unknown,general,male
upper-abdominals-advance-female(1).mp4,/videos/back-muscles/female/upper-abdominals-advance-female(1).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals-advance-female(2).mp4,/videos/back-muscles/female/upper-abdominals-advance-female(2).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals-advance-male(1).mp4,/videos/back-muscles/male/upper-abdominals-advance-male(1).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals-advance-male(2).mp4,/videos/back-muscles/male/upper-abdominals-advance-male(2).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals-advanced-female(1).mp4,/videos/back-muscles/female/upper-abdominals-advanced-female(1).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals-advanced-female(2).mp4,/videos/back-muscles/female/upper-abdominals-advanced-female(2).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals-advanced-male(1).mp4,/videos/back-muscles/male/upper-abdominals-advanced-male(1).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals-advanced-male(2).mp4,/videos/back-muscles/male/upper-abdominals-advanced-male(2).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals-basic-female(1).mp4,/videos/back-muscles/female/upper-abdominals-basic-female(1).mp4,female,True,female,upper-abdominals,unknown,general,female
upper-abdominals-basic-female(2)..mp4,/videos/back-muscles/female/upper-abdominals-basic-female(2)..mp4,female,True,female,upper-abdominals-basic-female(2).,unknown,general,female
upper-abdominals-basic-female(2).mp4,/videos/back-muscles/female/upper-abdominals-basic-female(2).mp4,female,True,female,upper-abdominals,unknown,general,female
upper-abdominals-basic-male(1).mp4,/videos/back-muscles/male/upper-abdominals-basic-male(1).mp4,male,True,male,upper-abdominals,unknown,general,male
upper-abdominals-basic-male(2).mp4,/videos/back-muscles/male/upper-abdominals-basic-male(2).mp4,male,True,male,upper-abdominals,unknown,general,male
upper-abdominals_advance_female(1).mp4,/videos/back-muscles/female/upper-abdominals_advance_female(1).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals_advance_female(2).mp4,/videos/back-muscles/female/upper-abdominals_advance_female(2).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals_advance_male(1).mp4,/videos/back-muscles/male/upper-abdominals_advance_male(1).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals_advance_male(2).mp4,/videos/back-muscles/male/upper-abdominals_advance_male(2).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals_basic_female(1).mp4,/videos/back-muscles/female/upper-abdominals_basic_female(1).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals_basic_female(2).mp4,/videos/back-muscles/female/upper-abdominals_basic_female(2).mp4,female,True,female,upper-abdominals,unknown,build,female
upper-abdominals_basic_male(1).mp4,/videos/back-muscles/male/upper-abdominals_basic_male(1).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-abdominals_basic_male(2).mp4,/videos/back-muscles/male/upper-abdominals_basic_male(2).mp4,male,True,male,upper-abdominals,unknown,build,male
upper-pectoralis_advanced_female(1).mp4,/videos/back-muscles/female/upper-pectoralis_advanced_female(1).mp4,female,True,female,upper-pectoralis,unknown,build,female
upper-pectoralis_advanced_female(2).mp4,/videos/back-muscles/female/upper-pectoralis_advanced_female(2).mp4,female,True,female,upper-pectoralis,unknown,build,female
upper-pectoralis_advanced_male(1).mp4,/videos/back-muscles/male/upper-pectoralis_advanced_male(1).mp4,male,True,male,upper-pectoralis,unknown,build,male
upper-pectoralis_advanced_male(2).mp4,/videos/back-muscles/male/upper-pectoralis_advanced_male(2).mp4,male,True,male,upper-pectoralis,unknown,build,male
upper-pectoralis_basic_female(1).mp4,/videos/back-muscles/female/upper-pectoralis_basic_female(1).mp4,female,True,female,upper-pectoralis,unknown,build,female
upper-pectoralis_basic_female(2).mp4,/videos/back-muscles/female/upper-pectoralis_basic_female(2).mp4,female,True,female,upper-pectoralis,unknown,build,female
upper-pectoralis_basic_male(1).mp4,/videos/back-muscles/male/upper-pectoralis_basic_male(1).mp4,male,True,male,upper-pectoralis,unknown,build,male
upper-pectoralis_basic_male(2).mp4,/videos/back-muscles/male/upper-pectoralis_basic_male(2).mp4,male,True,male,upper-pectoralis,unknown,build,male
upper-trapzeius-advanced_female(1).mp4,/videos/back-muscles/female/upper-trapzeius-advanced_female(1).mp4,female,True,female,upper-trapzeius-advanced,unknown,build,female
upper-trapzeius-advanced_female(2).mp4,/videos/back-muscles/female/upper-trapzeius-advanced_female(2).mp4,female,True,female,upper-trapzeius-advanced,unknown,build,female
upper-trapzeius-advanced_male(1).mp4,/videos/back-muscles/male/upper-trapzeius-advanced_male(1).mp4,male,True,male,upper-trapzeius-advanced,unknown,build,male
upper-trapzeius-advanced_male(2).mp4,/videos/back-muscles/male/upper-trapzeius-advanced_male(2).mp4,male,True,male,upper-trapzeius-advanced,unknown,build,male
upper-trapzeius-basic_female(1).mp4,/videos/back-muscles/female/upper-trapzeius-basic_female(1).mp4,female,True,female,upper-trapzeius-basic,unknown,build,female
upper-trapzeius-basic_female(2).mp4,/videos/back-muscles/female/upper-trapzeius-basic_female(2).mp4,female,True,female,upper-trapzeius-basic,unknown,build,female
upper-trapzeius-basic_male(1).mp4,/videos/back-muscles/male/upper-trapzeius-basic_male(1).mp4,male,True,male,upper-trapzeius-basic,unknown,build,male
upper-trapzeius-basic_male(2).mp4,/videos/back-muscles/male/upper-trapzeius-basic_male(2).mp4,male,True,male,upper-trapzeius-basic,unknown,build,male
wrist-flexors-advanced-female(1).mp4,/videos/back-muscles/female/wrist-flexors-advanced-female(1).mp4,female,True,female,wrist-flexors,unknown,build,female
wrist-flexors-advanced-female(2).mp4,/videos/back-muscles/female/wrist-flexors-advanced-female(2).mp4,female,True,female,wrist-flexors,unknown,build,female
wrist-flexors-advanced-male(1).mp4,/videos/back-muscles/male/wrist-flexors-advanced-male(1).mp4,male,True,male,wrist-flexors,unknown,build,male
wrist-flexors-advanced-male(2).mp4,/videos/back-muscles/male/wrist-flexors-advanced-male(2).mp4,male,True,male,wrist-flexors,unknown,build,male
wrist-flexors-basic-female(1).mp4,/videos/back-muscles/female/wrist-flexors-basic-female(1).mp4,female,True,female,wrist-flexors,unknown,general,female
wrist-flexors-basic-female(2).mp4,/videos/back-muscles/female/wrist-flexors-basic-female(2).mp4,female,True,female,wrist-flexors,unknown,general,female
wrist-flexors-basic-male(1).mp4,/videos/back-muscles/male/wrist-flexors-basic-male(1).mp4,male,True,male,wrist-flexors,unknown,general,male
wrist-flexors-basic-male(2).mp4,/videos/back-muscles/male/wrist-flexors-basic-male(2).mp4,male,True,male,wrist-flexors,unknown,general,male
